Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2020-11-23 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0,PSE
2020-11-24 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0,PSE
2020-11-25 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0,PSE
2020-11-30 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-01 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-02 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-03 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-07 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-08 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-09 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-10 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-14 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-15 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-16 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-17 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-21 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-22 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-23 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-24 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-28 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-29 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-30 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2020-12-31 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-04 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-05 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-06 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-11 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-12 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-13 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-14 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-19 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-20 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-21 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-25 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-01-26 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-02-02 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-02-03 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-02-04 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
2021-02-08 09:30:00-05:00,4.900000095367432,4.900000095367432,4.900000095367432,4.900000095367432,0,0,0
